Temperature ,Apparent Temperature,Humidity,Wind Speed ,Wind Bearing ,Visibility ,Pressure ,Precip Type
10.99444444,10.99444444,0.79,3.8318,51,9.982,1014.71,0
12.73333333,12.73333333,0.73,26.082,149,9.982,1024.18,0
11.66666667,11.66666667,0.79,6.279,161,16.1,1015.48,0
14.37222222,14.37222222,0.88,11.1251,130,14.6349,1013.18,0
31.08333333,32.41666667,0.48,12.2682,10,11.27,1016.9,0
15.55555556,15.55555556,0.87,3.22,330,15.8263,1011.11,0
15.71111111,15.71111111,0.75,18.7082,310,10.2235,1014.65,0
8.455555556,6.683333333,0.99,10.6421,141,15.8263,1002.86,0
25.97777778,25.97777778,0.58,13.685,152,11.3183,1009.47,0
26.08888889,26.08888889,0.5,22.0892,291,10.2557,1015.83,0
18.65555556,18.65555556,0.85,12.1716,310,14.3934,1000.07,0
-5.555555556,-8.594444444,0.88,6.44,100,3.059,1036.8,1
7.222222222,7.222222222,0.93,4.83,10,4.025,0.0,0
23.89444444,23.89444444,0.7,7.6958,184,9.4507,1010.36,0
11.2,11.2,0.83,14.1841,332,11.6081,1011.52,0
7.572222222,5.905555556,0.84,9.2253,150,9.8049,1025.9,0
27.24444444,28.83333333,0.65,15.4882,150,9.982,1017.16,0
24.03888889,24.03888889,0.57,13.1376,266,11.4471,1017.9,0
2.183333333,-0.555555556,0.84,9.4829,191,15.1823,1030.27,0
24.88333333,24.88333333,0.34,20.7368,280,15.8263,1008.63,0
11.09444444,11.09444444,0.66,15.6814,341,9.982,1018.17,0
-4.911111111,-8.466666667,0.89,7.9534,121,4.5402,1037.5,1
17.78888889,17.78888889,0.84,6.4239,251,15.8263,1015.87,0
11.95555556,11.95555556,0.62,16.6313,150,15.8263,1016.4,0
12.53333333,12.53333333,0.83,3.22,170,9.982,1025.54,0
6.088888889,4.416666667,0.94,8.05,120,5.8926,1016.3,0
24.87222222,24.87222222,0.42,3.0107,352,10.3523,1009.49,0
-2.7,-5.177777778,0.72,6.1502,203,7.8729,1033.66,1
13.93888889,13.93888889,0.99,8.211,51,5.2164,1011.75,0
21.21111111,21.21111111,0.72,9.66,148,10.2557,1015.0,0
2.272222222,-1.255555556,0.97,13.1054,133,0.3542,1033.14,0
0.027777778,-4.816666667,0.75,17.5812,21,11.27,1036.78,0
2.138888889,-1.411111111,0.8,13.0893,291,16.1,1022.61,0
9.988888889,7.333333333,0.87,20.4148,140,9.982,1006.63,0
9.955555556,7.222222222,0.78,21.2359,150,9.982,1010.78,0
13.83888889,13.83888889,0.39,17.0982,328,9.982,1022.61,0
23.83888889,23.83888889,0.42,9.5956,131,9.982,1019.65,0
-12.77777778,-19.01111111,0.0,11.27,20,9.982,1027.6,1
8.4,6.088888889,0.8,14.0231,140,16.0517,1025.07,0
16.2,16.2,0.36,5.2003,38,9.982,1016.38,0
20.07222222,20.07222222,0.37,7.3738,22,9.982,1027.21,0
21.18333333,21.18333333,0.68,13.8943,220,9.982,1015.03,0
15.04444444,15.04444444,0.3,20.125,10,16.1,1027.87,0
3.861111111,0.183333333,0.84,16.1805,159,14.168,1005.76,0
1.3,-1.255555556,0.83,8.211,34,6.762,1020.07,0
16.22777778,16.22777778,0.64,14.6671,339,11.4471,1015.47,0
26.95,29.07777778,0.74,16.5508,329,10.0464,1016.07,0
21.08888889,21.08888889,0.42,23.4255,160,9.982,1014.53,0
15.17222222,15.17222222,0.69,7.5348,152,11.3988,1006.05,0
2.2,-0.594444444,0.85,9.7083,261,10.8997,1020.45,0
2.727777778,-0.422222222,0.96,11.7208,138,9.8693,1010.83,0
12.93333333,12.93333333,0.82,7.5348,309,11.0768,1019.93,0
-1.238888889,-5.666666667,0.78,13.7494,1,9.982,1022.58,1
8.388888889,6.638888889,0.76,10.4328,156,8.8711,1018.51,0
7.472222222,5.616666667,0.71,10.0625,272,9.982,1023.95,0
12.89444444,12.89444444,0.82,7.6797,330,11.2056,1024.43,0
30.04444444,30.8,0.48,8.2593,166,10.0464,1010.95,0
22.02222222,22.02222222,0.54,14.329,100,15.8263,1014.58,0
-0.555555556,-2.822222222,0.88,6.44,320,3.542,1015.6,1
7.977777778,7.116666667,0.75,6.1502,130,16.0517,1016.32,0
23.68888889,23.68888889,0.51,23.6509,191,10.0464,1009.72,0
12.75555556,12.75555556,0.52,20.3504,160,9.982,1025.17,0
22.04444444,22.04444444,0.57,11.0446,110,16.1,1015.48,0
10.99444444,10.99444444,0.68,14.3129,181,15.8263,1004.53,0
32.75555556,32.42777778,0.35,7.1806,69,16.1,1022.21,0
37.08888889,35.72222222,0.21,10.0142,144,10.3523,1008.98,0
2.8,-0.438888889,0.89,12.2199,18,9.8532,1019.77,0
23.8,23.8,0.46,9.9176,11,15.5526,1014.63,0
13.3,13.3,0.84,15.5687,158,9.9981,1023.0,2
22.72777778,22.72777778,0.44,8.6779,351,9.982,1015.8,0
0.027777778,-4.094444444,0.97,13.6206,23,0.3381,1031.54,0
11.03888889,11.03888889,0.56,17.5007,129,11.27,1022.42,0
16.62222222,16.62222222,0.9,3.1234,223,11.9784,1016.59,0
22.22222222,22.22222222,0.39,9.7244,149,11.27,1006.78,0
-2.255555556,-4.333333333,0.89,5.4096,202,3.6708,1030.03,1
14.95,14.95,0.67,8.4364,278,11.1251,1019.74,0
16.01666667,16.01666667,0.84,14.2968,290,15.8263,1016.88,0
12.8,12.8,0.81,13.9909,169,16.1,1022.02,0
18.33333333,18.33333333,0.93,0.0,0,15.8263,1017.27,0
4.916666667,1.944444444,0.78,13.2825,118,9.982,1028.79,0
6.316666667,6.316666667,0.93,1.5134,29,8.3559,1007.11,0
22.0,22.0,0.68,12.4775,9,9.982,1021.11,0
-3.855555556,-3.855555556,0.84,4.7978,251,11.27,1022.31,1
-1.1,-4.666666667,0.89,10.2074,358,4.5563,1033.14,1
22.95555556,22.95555556,0.32,11.0607,140,9.982,1007.23,0
6.588888889,2.761111111,0.93,23.0552,270,14.0875,1018.74,0
4.327777778,4.327777778,0.96,0.0,0,0.161,1023.87,0
-7.222222222,-12.31666667,0.88,11.27,160,6.118,1018.9,1
17.22222222,17.22222222,0.44,15.617,149,9.982,1018.23,0
7.127777778,3.777777778,0.8,19.9318,150,15.8263,1006.24,0
-3.0,-3.0,0.78,1.5939,269,6.2951,1041.65,1
11.13888889,11.13888889,0.71,12.7029,167,8.1949,1020.2,0
19.92777778,19.92777778,0.87,15.3111,70,11.27,1003.04,0
1.305555556,-1.6,0.9,9.4668,170,9.7566,1019.84,0
19.99444444,19.99444444,0.63,15.7297,308,11.2056,1010.89,0
-0.022222222,-2.205555556,0.92,6.44,220,4.9427,1012.66,1
12.77777778,12.77777778,0.72,11.3183,318,9.982,1011.6,0
23.91111111,23.91111111,0.4,25.5185,291,9.982,1019.36,0
7.083333333,7.083333333,0.87,3.5259,321,7.8407,1016.04,0
22.31111111,22.31111111,0.53,35.9191,170,11.27,1002.03,0
27.22222222,26.87222222,0.37,12.88,190,9.982,1020.5,0
16.13333333,16.13333333,0.56,25.5829,311,10.2557,1014.67,0
12.78333333,12.78333333,0.77,8.5813,199,14.3934,1011.72,0
2.777777778,1.027777778,0.89,6.44,220,16.1,1018.3,0
2.777777778,0.527777778,1.0,8.05,190,0.161,999.3,0
4.611111111,3.105555556,0.89,6.5688,202,15.8263,1015.66,0
18.73333333,18.73333333,0.66,12.2843,29,9.982,1017.95,0
7.022222222,5.061111111,0.71,10.143,192,14.168,1014.8,0
3.544444444,-0.011111111,0.84,14.8603,270,4.8139,1022.12,0
-1.944444444,-1.944444444,0.88,4.347,142,7.6958,1022.66,1
22.79444444,22.79444444,0.45,23.4738,318,10.3523,1014.94,0
17.88333333,17.88333333,0.69,5.8282,171,14.9569,1015.84,0
22.65555556,22.65555556,0.71,4.7656,28,9.982,1015.11,0
0.555555556,-2.944444444,0.82,11.27,10,16.1,1019.9,0
14.90555556,14.90555556,0.93,15.5848,49,4.5885,1018.86,0
11.11111111,11.11111111,0.93,16.1,290,6.118,0.0,0
-2.822222222,-9.422222222,0.71,24.3271,150,11.2056,1023.74,1
6.111111111,1.888888889,0.79,25.76,160,11.27,1008.9,0
12.22222222,12.22222222,0.74,9.66,80,11.27,1020.8,0
12.40555556,12.40555556,0.83,11.0768,280,15.8263,1014.22,0
1.038888889,-2.733333333,0.92,13.0249,260,9.6117,1004.39,0
17.15,17.15,0.93,24.5847,310,8.1305,1013.64,0
23.5,23.5,0.63,14.1358,255,9.982,1007.36,0
7.155555556,7.155555556,0.87,4.83,340,6.2951,1018.72,0
21.50555556,21.50555556,0.81,17.3075,320,15.8263,1015.4,0
18.88888889,18.88888889,0.4,20.1733,40,11.2056,1019.4,0
11.20555556,11.20555556,0.66,7.7602,189,7.2128,1021.4,0
21.93888889,21.93888889,0.47,14.6188,160,15.8263,1010.85,0
20.51111111,20.51111111,0.9,6.44,0,11.8979,1015.93,0
-4.277777778,-9.4,0.91,13.7816,194,3.9445,1013.76,1
0.088888889,-2.3,0.84,7.0518,107,6.0375,1024.77,0
3.033333333,1.322222222,0.96,6.44,30,0.5152,1025.92,0
27.26666667,27.87777778,0.53,1.61,200,16.1,1021.58,0
27.77777778,26.85,0.28,4.83,30,9.982,1024.1,0
22.10555556,22.10555556,0.56,8.0017,145,11.27,1010.82,0
7.033333333,5.588888889,0.93,7.7924,109,14.812,1016.57,0
1.161111111,1.161111111,0.99,3.703,263,2.3023,1012.46,0
20.99444444,20.99444444,0.6,12.6224,325,14.9569,1011.6,0
9.816666667,7.822222222,0.93,14.0231,161,5.8443,1017.78,0
22.13333333,22.13333333,0.73,4.2665,186,12.075,1017.83,0
15.0,15.0,0.87,11.27,30,8.05,1011.1,0
-2.016666667,-6.872222222,0.94,14.9569,143,4.8139,1017.33,1
6.6,5.966666667,0.87,4.8622,140,13.7977,1015.87,0
22.26666667,22.26666667,0.64,9.8049,234,10.8997,1018.17,0
19.77222222,19.77222222,0.62,15.0696,68,11.1251,1005.15,0
32.26666667,30.63888889,0.25,23.7314,180,9.982,1011.89,0
16.66666667,16.66666667,0.75,3.22,120,16.1,1020.8,0
-6.311111111,-10.32777778,0.93,8.5169,136,4.7012,1025.02,1
7.416666667,7.416666667,0.87,3.3005,351,14.9569,1025.63,0
29.83888889,29.51111111,0.4,5.2647,209,9.982,1012.23,0
9.916666667,8.205555556,0.84,12.1394,119,9.9015,1022.78,0
27.02777778,29.03333333,0.72,15.0052,305,11.4471,1013.43,0
24.6,24.6,0.64,11.0285,47,11.0285,1006.33,0
19.01111111,19.01111111,0.93,3.0107,327,9.7888,1020.41,0
2.133333333,-2.527777778,0.89,19.9962,48,8.1305,1002.01,0
17.68888889,17.68888889,0.71,10.8997,150,9.982,1013.84,0
22.45555556,22.45555556,0.61,8.8389,40,15.5526,1009.49,0
-10.0,-16.13888889,0.81,12.8317,0,5.796,1025.8,1
-2.083333333,-2.083333333,0.96,4.7656,15,0.3381,1027.1,1
17.22222222,17.22222222,0.21,16.1,310,9.982,1034.6,0
14.70555556,14.70555556,0.43,20.3343,340,10.5777,1023.58,0
1.088888889,1.088888889,0.92,4.6368,142,0.6279,1016.88,0
26.03888889,26.03888889,0.57,23.5704,329,11.27,1014.25,0
8.916666667,8.105555556,0.92,6.5044,320,6.5205,1017.12,0
25.86111111,25.86111111,0.55,14.6027,320,16.1,1015.79,0
-1.044444444,-3.477777778,0.92,6.6815,132,4.7495,1031.16,1
16.96111111,16.96111111,0.46,4.5402,157,11.4471,999.97,0
0.788888889,-0.994444444,0.91,5.7316,147,0.6923,1027.24,0
21.09444444,21.09444444,0.49,4.8783,199,9.982,1019.5,0
3.916666667,0.15,0.83,16.8245,158,11.27,1016.12,0
15.97777778,15.97777778,0.45,3.1556,222,9.982,1021.44,0
10.28333333,10.28333333,0.7,27.2895,150,14.9086,1009.28,0
2.2,-1.272222222,0.92,12.7673,254,3.0107,1010.52,0
19.92777778,19.92777778,0.85,9.3058,322,11.27,1008.42,0
19.42222222,19.42222222,0.87,3.1878,122,14.9086,1013.55,0
12.00555556,12.00555556,0.75,22.4112,160,10.948,996.07,0
12.06666667,12.06666667,0.93,4.83,330,16.1,1019.65,0
27.75555556,27.08333333,0.33,14.2002,338,9.982,1019.17,0
17.67777778,17.67777778,0.72,13.2342,303,10.3523,1016.73,0
15.30555556,15.30555556,0.94,4.6851,119,9.8371,1008.68,0
18.17222222,18.17222222,0.84,16.7923,193,15.6975,1012.28,0
30.8,29.83888889,0.33,7.8729,121,15.5526,1014.36,0
10.96666667,10.96666667,0.88,3.059,191,14.9569,1018.41,0
23.95,23.95,0.48,12.075,30,15.8263,1015.81,0
18.75,18.75,0.91,13.5884,129,10.8997,998.58,0
-4.444444444,-8.966666667,0.84,11.27,340,4.508,1026.3,1
27.75555556,26.86111111,0.29,16.2771,240,9.982,1016.23,0
9.1,6.977777778,0.94,13.7977,24,11.27,996.45,0
2.777777778,2.777777778,1.0,4.8139,19,1.4329,1029.34,0
17.84444444,17.84444444,0.4,7.9212,184,9.982,1018.81,0
18.95555556,18.95555556,0.56,11.0607,160,15.8263,1025.65,0
28.93333333,27.6,0.26,15.9068,151,9.982,1008.57,0
27.82777778,26.69444444,0.22,23.0391,160,10.3684,1016.84,0
17.92777778,17.92777778,0.94,4.9749,128,7.2128,1015.16,0
22.64444444,22.64444444,0.66,13.3147,222,10.3523,1003.73,0
11.99444444,11.99444444,0.81,2.415,345,9.6117,1013.38,0
9.183333333,7.672222222,0.93,9.9981,332,9.821,1019.09,0
26.01666667,26.01666667,0.34,12.6224,349,9.982,1022.07,0
16.99444444,16.99444444,0.81,13.8621,239,11.27,1011.19,0
21.04444444,21.04444444,0.9,3.2039,341,15.8263,1016.9,0
19.81666667,19.81666667,0.96,2.3184,151,14.9569,1015.52,0
6.227777778,3.927777778,0.77,11.0607,19,14.9086,1025.15,0
23.83888889,23.83888889,0.54,12.8639,209,11.27,0.0,0
11.20555556,11.20555556,0.79,20.7046,141,9.982,1013.05,0
3.75,0.972222222,0.96,10.9641,310,6.2951,1016.66,0
27.84444444,27.91666667,0.46,3.2683,106,16.1,1021.8,0
-1.1,-7.055555556,0.76,23.1357,140,9.982,1022.43,1
4.927777778,4.927777778,0.96,3.22,40,0.322,1028.81,0
-0.138888889,-4.272222222,0.92,13.5079,82,2.2218,1013.4,1
15.02222222,15.02222222,0.72,13.7977,131,9.982,1012.85,0
15.92222222,15.92222222,1.0,10.8675,330,4.2021,1011.12,0
11.16111111,11.16111111,0.55,20.9461,38,10.2557,1015.59,0
5.955555556,3.533333333,0.93,11.431,234,14.168,1012.05,0
-1.544444444,-3.622222222,0.86,5.6189,176,6.2468,1027.41,1
-0.5,-4.461111111,1.0,12.3326,201,0.4991,1026.64,1
17.77777778,17.77777778,0.6,16.1,210,9.982,1011.7,0
17.7,17.7,0.97,3.7352,140,7.567,1005.12,0
32.57777778,30.76111111,0.23,18.7243,276,10.3523,1010.07,0
17.76111111,17.76111111,0.45,8.4525,174,11.4471,999.06,0
13.12222222,13.12222222,0.56,14.8603,154,10.3684,1016.75,0
22.03333333,22.03333333,0.39,14.4578,224,10.3523,1013.58,0
11.21666667,11.21666667,0.94,20.7529,193,11.3827,1009.29,0
26.01666667,26.01666667,0.54,9.0965,29,16.1,1015.62,0
-5.011111111,-5.011111111,0.84,0.0,0,5.2164,1036.5,1
12.21666667,12.21666667,0.56,10.8031,301,11.2056,1019.02,0
27.75555556,27.10555556,0.34,15.778,130,16.1,1014.47,0
5.577777778,2.661111111,0.86,13.846,190,9.982,1016.12,0
24.93333333,24.93333333,0.62,14.3934,350,16.1,1018.01,0
7.172222222,7.172222222,0.93,4.1055,275,4.3631,1005.17,0
22.06666667,22.06666667,0.69,8.1949,307,9.982,1022.54,0
24.93888889,24.93888889,0.69,5.4579,130,9.982,1014.59,0
7.755555556,6.077777778,0.84,9.4185,171,7.8246,999.55,0
18.72777778,18.72777778,0.84,10.8031,6,10.0464,1011.36,0
28.66111111,28.35555556,0.41,4.7978,352,9.982,1016.55,0
6.233333333,2.133333333,0.87,24.8584,30,9.982,1015.01,0
20.37777778,20.37777778,0.56,8.6618,302,10.3684,1015.22,0
-6.105555556,-6.105555556,0.92,3.22,220,9.982,1035.97,1
14.90555556,14.90555556,0.76,13.9748,300,16.1,1013.36,0
21.27777778,21.27777778,0.69,13.2825,324,15.3111,1015.4,0
8.311111111,7.433333333,0.83,6.4078,353,8.1305,1025.72,0
7.777777778,7.777777778,0.83,3.1717,2,9.7083,1025.63,0
1.016666667,1.016666667,0.96,3.22,320,3.0107,1022.64,0
26.95,27.01666667,0.44,9.5473,303,15.5526,1015.27,0
13.77222222,13.77222222,0.69,7.9695,141,9.9015,1021.79,0
27.01111111,27.55,0.52,15.617,10,11.27,1020.57,0
17.31111111,17.31111111,0.44,12.5902,51,9.982,1025.52,0
-1.583333333,-5.1,0.94,9.6761,173,5.6028,1020.15,1
8.844444444,6.605555556,0.47,14.2485,149,16.1,1019.37,0
11.16111111,11.16111111,0.82,11.27,160,15.1501,1018.79,0
7.822222222,4.344444444,0.7,23.0069,20,11.4954,1028.12,0
4.883333333,3.227777778,0.92,7.2128,148,5.2164,1026.62,0
32.22222222,31.07222222,0.3,14.49,210,9.982,1012.1,0
8.894444444,6.005555556,0.77,19.8835,140,7.4865,1006.67,0
27.76111111,27.45555556,0.4,7.9695,339,9.982,1011.22,0
13.9,13.9,0.69,15.8907,128,14.9569,1014.18,0
-3.888888889,-7.838888889,0.92,9.66,170,0.161,1033.7,1
18.78333333,18.78333333,0.35,22.6044,212,9.982,1010.48,0
7.177777778,7.177777778,0.93,1.8998,30,2.1574,1017.83,0
16.15,16.15,0.93,0.3703,160,15.1501,1019.06,0
22.77777778,22.77777778,0.53,17.71,190,11.27,1008.7,0
14.77777778,14.77777778,0.79,6.44,190,16.1,1015.62,0
1.294444444,-1.672222222,0.68,9.6922,82,15.5526,1023.95,0
1.644444444,-2.733333333,0.85,17.1948,129,11.8013,1014.77,0
4.2,1.811111111,0.41,9.6117,272,10.3684,1014.29,0
12.66666667,12.66666667,0.83,23.7153,359,9.982,1008.93,0
18.67222222,18.67222222,0.6,15.8585,222,11.4471,1010.75,0
-2.422222222,-5.138888889,0.92,6.8264,323,6.6493,1019.22,1
13.93333333,13.93333333,0.57,11.27,120,15.8263,1016.5,0
8.861111111,7.188888889,0.93,10.5455,41,11.2056,998.01,0
5.0,2.411111111,1.0,11.27,160,0.0,1029.9,0
17.68333333,17.68333333,0.71,7.7441,155,9.9015,1019.11,0
7.711111111,3.872222222,0.83,26.6455,290,9.982,1012.69,0
2.266666667,-1.177777778,0.92,12.7029,330,4.669,1014.08,0
17.71666667,17.71666667,0.96,3.0268,183,16.1,1016.3,0
7.294444444,4.327777778,0.8,17.0016,150,9.9015,1014.46,0
15.90555556,15.90555556,0.97,6.3112,273,9.1287,1012.21,0
23.63333333,23.63333333,0.67,9.1609,312,11.1251,1018.89,0
0.555555556,-4.65,0.78,20.93,10,16.1,1015.5,0
-20.78333333,-20.78333333,0.8,4.4275,181,1.7871,1032.33,1
17.06666667,17.06666667,0.81,14.1841,358,9.982,1013.97,0
8.888888889,8.088888889,0.89,6.44,40,9.982,1009.4,0
13.86666667,13.86666667,0.92,3.22,210,15.8263,1018.11,0
16.66666667,16.66666667,0.84,35.42,290,15.134,1015.3,0
6.072222222,4.416666667,0.86,7.9856,180,5.1359,1011.43,0
21.20555556,21.20555556,0.42,16.0356,264,9.982,1018.28,0
12.68888889,12.68888889,0.77,14.1519,239,9.8049,1023.88,0
26.45,26.45,0.43,4.2665,5,15.0052,1012.59,0
4.1,2.561111111,0.93,6.44,10,14.5866,1021.68,0
-6.111111111,-13.85,0.88,25.76,30,0.483,997.7,1
11.88888889,11.88888889,0.81,3.381,277,15.1501,1018.04,0
2.922222222,0.144444444,0.9,10.1913,339,3.542,1026.18,0
6.111111111,3.211111111,0.86,14.49,150,6.118,1018.5,0
16.97777778,16.97777778,0.81,4.8622,338,9.982,1018.4,0
19.18888889,19.18888889,0.75,3.6547,265,10.3523,1017.17,0
22.36111111,22.36111111,0.74,9.7888,252,9.6761,1008.96,0
17.85555556,17.85555556,0.45,12.6385,292,15.5526,1016.43,0
31.06666667,31.55555556,0.44,12.7834,1,9.982,1019.27,0
7.777777778,6.766666667,0.72,6.5688,38,15.8263,1025.25,0
26.83333333,28.75555556,0.72,9.4185,317,10.0303,1015.94,0
15.48888889,15.48888889,0.93,11.2217,310,15.7297,1009.82,0
19.81666667,19.81666667,0.97,6.1019,3,9.982,1017.07,0
22.68333333,22.68333333,0.66,9.4829,129,11.27,1011.8,0
11.13333333,11.13333333,0.61,4.4436,290,15.7297,1028.31,0
2.05,2.05,0.89,3.0912,216,5.9731,1018.51,0
13.27222222,13.27222222,0.9,3.5581,347,15.8263,1011.9,0
15.97777778,15.97777778,0.67,10.7065,339,9.982,1012.95,0
29.62222222,29.18333333,0.39,4.347,209,10.3523,1013.66,0
1.138888889,-3.4,0.92,17.4202,319,9.982,1012.34,0
5.394444444,3.394444444,0.92,8.8711,195,0.3703,1027.67,0
5.972222222,4.005555556,0.49,9.2253,0,16.1,1026.24,0
12.2,12.2,0.65,26.6455,330,10.2557,1011.79,0
19.27777778,19.27777778,0.46,7.8085,329,10.3523,1018.33,0
16.25555556,16.25555556,0.54,14.5705,161,9.5634,1014.78,0
5.994444444,4.422222222,0.77,7.6153,160,14.812,1023.61,0
21.25,21.25,0.8,10.8997,8,11.4471,1006.33,0
29.95,28.62777778,0.29,15.4721,9,9.982,1020.33,0
19.42777778,19.42777778,0.93,10.3684,170,15.1501,1011.93,0
8.55,6.361111111,0.77,13.3952,168,10.1269,1019.66,0
16.60555556,16.60555556,0.87,2.9141,218,15.1823,1021.51,0
-3.888888889,-11.4,0.74,28.98,200,9.982,1002.2,1
30.0,29.2,0.35,11.0446,50,9.982,0.0,0
2.2,2.2,0.85,0.0,0,16.1,1031.71,0
10.55555556,10.55555556,0.86,6.2468,18,14.9086,1014.26,0
18.83888889,18.83888889,0.78,20.3182,350,10.2557,1013.44,0
6.038888889,4.344444444,0.79,8.0983,271,11.1251,1021.13,0
-1.111111111,-1.111111111,0.92,4.83,190,9.982,0.0,1
18.80555556,18.80555556,0.73,7.6314,10,9.982,1020.74,0
17.77777778,17.77777778,0.93,3.22,270,15.7297,1016.44,0
9.927777778,7.288888889,0.58,20.1089,1,11.27,1024.58,0
20.08888889,20.08888889,0.32,28.5614,319,9.982,1016.22,0
24.92222222,24.92222222,0.76,10.4167,171,14.9569,1009.38,0
6.088888889,2.433333333,0.79,20.2055,30,10.2074,1022.17,0
8.7,6.655555556,0.94,12.6546,31,5.9248,1018.39,0
8.938888889,5.961111111,0.89,20.9139,300,4.9427,1011.03,0
16.08333333,16.08333333,0.58,3.2683,316,9.982,1020.01,0
4.95,2.694444444,0.86,9.6439,83,9.982,1013.35,0
13.27777778,13.27777778,0.93,3.4615,13,8.7745,1016.93,0
14.90555556,14.90555556,0.93,11.0607,260,15.8746,1011.89,0
1.105555556,1.105555556,0.89,2.9785,331,9.8532,1025.32,0
20.01666667,20.01666667,0.67,10.1269,10,11.27,1016.33,0
23.68888889,23.68888889,0.38,11.7208,347,10.3523,1017.96,0
-6.161111111,-10.07222222,0.66,8.3076,64,9.982,1026.53,1
25.44444444,25.44444444,0.82,6.2629,171,14.9086,1007.96,0
14.81111111,14.81111111,0.72,23.4899,280,11.27,1007.99,0
5.388888889,5.388888889,0.87,3.0751,221,14.9569,1019.42,0
7.733333333,7.733333333,0.89,1.8193,117,11.0446,1026.41,0
3.838888889,2.0,0.93,7.245,324,5.7477,1020.55,0
5.561111111,2.588888889,0.71,14.1519,139,15.8263,1027.74,0
29.02777778,28.61111111,0.4,22.0248,309,16.1,1016.84,0
10.11666667,10.11666667,0.99,2.254,127,0.5152,1012.85,0
10.94444444,10.94444444,0.78,8.05,120,6.0214,1028.53,0
7.105555556,5.022222222,0.86,10.8836,19,7.084,1014.06,0
7.222222222,6.6,0.79,5.0554,256,11.2056,0.0,0
-1.155555556,-1.155555556,0.81,2.9946,8,9.982,1033.74,1
19.88888889,19.88888889,0.7,3.3488,282,15.8263,1017.41,0
13.90555556,13.90555556,0.76,7.2289,217,11.3183,998.89,0
-4.933333333,-4.933333333,0.88,3.0751,170,3.9767,1039.32,1
31.13333333,30.03888889,0.32,10.9963,350,9.982,1013.93,0
14.23333333,14.23333333,1.0,3.9767,29,7.2611,1014.47,0
-1.161111111,-8.161111111,0.72,31.878,290,15.8263,1020.53,1
2.444444444,-0.977777778,0.91,12.7834,83,10.3684,1016.39,0
-4.95,-11.62222222,0.5,20.93,10,9.982,0.0,1
27.88888889,28.16111111,0.48,4.7173,99,15.5526,1013.99,0
4.861111111,1.533333333,0.93,15.4238,10,9.7566,1016.7,0
18.03888889,18.03888889,0.67,6.1502,60,15.8263,1024.78,0
28.81666667,27.78333333,0.31,8.8228,240,9.982,1014.86,0
15.06666667,15.06666667,0.38,15.0213,245,9.982,1017.88,0
22.61666667,22.61666667,0.54,3.3327,182,9.982,1010.06,0
-2.038888889,-2.038888889,0.87,3.3649,229,4.7334,1024.88,1
20.98888889,20.98888889,0.28,23.2967,321,10.3523,1019.83,0
10.86111111,10.86111111,0.78,2.8175,348,15.1823,1019.02,0
7.716666667,6.883333333,0.9,5.9248,31,5.7799,1024.91,0
-0.094444444,-0.094444444,0.96,3.381,10,3.059,1011.66,1
4.244444444,4.244444444,0.98,2.9624,155,6.118,1026.51,0
18.52222222,18.52222222,0.62,22.218,339,11.27,1009.81,0
31.13333333,31.8,0.44,4.7817,171,11.2056,1012.29,0
17.17777778,17.17777778,0.43,9.4829,144,16.1,1016.49,0
10.0,6.788888889,0.65,27.2251,310,11.27,1020.61,0
17.8,17.8,0.46,14.6188,271,15.8263,1014.76,0
3.816666667,3.816666667,0.93,3.3005,44,2.8014,1038.98,0
7.927777778,5.638888889,0.99,13.1698,293,6.6976,1011.63,0
21.03888889,21.03888889,0.59,21.6867,250,11.27,1008.48,0
20.01666667,20.01666667,0.48,12.4936,1,9.982,1016.44,0
23.86111111,23.86111111,0.35,14.2968,319,16.1,1015.12,0
-10.07222222,-10.07222222,0.84,2.6726,293,9.982,1043.44,1
12.73888889,12.73888889,0.83,7.9856,189,4.0572,1008.72,0
10.27777778,10.27777778,0.84,5.7477,160,13.9748,1022.55,0
10.74444444,10.74444444,0.9,6.5205,317,4.1699,1013.59,0
19.40555556,19.40555556,0.67,17.227,359,11.2378,1011.86,0
3.072222222,-0.522222222,0.77,14.4578,4,14.9569,1036.84,0
13.91111111,13.91111111,0.51,17.4202,271,9.982,1018.12,0
15.00555556,15.00555556,0.66,14.9247,283,15.5526,1013.39,0
-1.844444444,-1.844444444,0.99,3.4776,198,0.161,1028.78,1
3.911111111,1.511111111,0.92,9.4185,179,9.66,1016.23,0
1.883333333,1.883333333,0.84,0.7728,297,9.6278,1024.0,0
23.86666667,23.86666667,0.41,22.5561,163,10.3523,1014.01,0
6.55,6.55,1.0,3.1717,342,2.7853,1009.72,0
-1.061111111,-1.061111111,1.0,3.059,227,0.161,1027.15,1
22.31111111,22.31111111,0.81,3.22,40,11.27,1011.9,0
1.266666667,-2.722222222,0.85,14.4095,328,15.8263,1019.07,0
14.23888889,14.23888889,0.95,2.8336,338,8.7745,1020.84,0
-1.116666667,-1.116666667,0.9,4.2343,226,2.6082,1034.07,1
9.527777778,8.733333333,0.96,6.8264,14,4.8461,1014.31,0
8.861111111,5.85,0.8,21.091,301,15.8263,1010.11,0
12.28888889,12.28888889,0.86,14.7476,292,16.1,1011.65,0
8.311111111,6.427777778,0.54,11.1251,212,14.9569,1017.32,0
6.111111111,4.444444444,0.76,8.05,340,11.27,1004.1,0
17.17777778,17.17777778,0.64,4.347,3,9.982,1017.97,0
